PK,SK,name,hiragana,level,english,vietnamese,chinese,korean,indonesian,hindi,lexical_category,accent_up,accent_down,EntityType
WORD,4943,ファーストフード,ファーストフード,16,fast food,đồ ăn nhanh,快餐,패스트푸드,makanan cepat saji,फास्ट फूड,noun,1,5,Word
WORD,4944,厚化粧,あつげしょう,15,heavy makeup,trang điểm đậm,浓妆,짙은 화장,riasan tebal,भारी मेकअप,noun,1,3,Word
WORD,4945,すっぴん,すっぴん,15,bare face,mặt mộc,素颜,민낯,wajah tanpa riasan,सादा चेहरा,noun,1,,Word
WORD,4946,誤入力,ごにゅうりょく,15,wrong input,nhập sai,错误输入,오입력,salah masukan,गलत इनपुट,noun,1,2,Word
WORD,4947,強引な,ごういんな,15,forceful,cưỡng ép,强硬的,억지스러운,memaksa,जबरदस्त,na_adjective,1,,Word
WORD,4948,非力な,ひりきな,15,weak,yếu đuối,无力的,무력한,lemah,कमजोर,na_adjective,1,,Word
WORD,4949,引率,いんそつ,15,guidance,hướng dẫn,率领,인솔,bimbingan,मार्गदर्शन,noun,1,,Word
WORD,4950,短大,たんだい,15,junior college,trường cao đẳng,短期大学,단기 대학,perguruan tinggi yunior,जूनियर कॉलेज,noun,1,,Word
WORD,4951,専門学校,せんもんがっこう,15,vocational school,trường nghề,专门学校,전문 학교,sekolah kejuruan,व्यावसायिक स्कूल,noun,1,5,Word
WORD,4952,わかり易い,わかりやすい,10,easy to understand,dễ hiểu,易懂的,알기 쉽다,mudah dipahami,समझने में आसान,i_adjective,1,4,Word
WORD,4953,わかり難い,わかりにくい,12,difficult to understand,khó hiểu,难懂的,이해하기 어렵다,sulit dipahami,समझना कठिन,i_adjective,1,5,Word
WORD,4954,触角,しょっかく,15,antenna,xúc giác,触角,촉각,antena,एंटीना,noun,1,,Word
WORD,4955,嘔吐,おうと,15,vomiting,nôn mửa,呕吐,구토,muntah,उल्टी,noun,,1,Word
WORD,4956,不気味な,ぶきみな,15,creepy,rùng rợn,令人毛骨悚然的,소름 끼치는,menyeramkan,डरावना,na_adjective,1,,Word
WORD,4957,心地良い,ここちよい,14,comfortable,dễ chịu,"舒服的,愉快的",기분 좋다,"nyaman,menyenangkan",आरामदायक,i_adjective,1,4,Word
WORD,4958,快く,こころよく,15,willingly,sẵn lòng,愉快地,기꺼이,dengan senang hati,सहर्ष,adverb,1,4,Word
WORD,4959,素顔,すがお,13,bare face,mặt thật,"素颜, 本来的面貌","맨얼굴, 본모습",wajah polos,बिना मेकअप का चेहरा,noun,,1,Word
WORD,4960,無敵な,むてきな,15,invincible,bất khả chiến bại,无敌的,무적의,tak terkalahkan,अजेय,na_adjective,1,,Word
WORD,4961,決勝戦,けっしょうせん,15,final match,trận chung kết,决赛,결승전,pertandingan final,फाइनल मैच,noun,1,3,Word
WORD,4962,トーナメント,とーなめんと,16,tournament,giải đấu,锦标赛,토너먼트,turnamen,टूर्नामेंट,noun,,1,Word
WORD,4963,風水,ふうすい,15,Feng Shui,phong thủy,风水,풍수,feng shui,फेंग शुई,noun,,1,Word
WORD,4964,儒教,じゅきょう,15,Confucianism,Nho giáo,儒教,유교,Konghucu,कन्फ्यूशीवाद,noun,,1,Word
WORD,4965,禅,ぜん,16,Zen,Thiền,禅,선,Zen,ज़ेन,noun,,1,Word
WORD,4966,植木,うえき,13,potted plant,cây trồng trong chậu,"盆栽, 植树","화분, 나무",tanaman pot,गमले में पौधा,noun,1,,Word
WORD,4967,盆栽,ぼんさい,15,bonsai,cây cảnh bonsai,盆景,분재,bonsai,बोनसाई,noun,1,,Word
WORD,4968,鉢,はち,15,pot,chậu,盆,화분,pot,बर्तन,noun,1,,Word
WORD,4969,買い出し,かいだし,15,shopping run,đi mua đồ,采购,장보기,belanja,खरीदारी,noun,1,,Word
WORD,4970,ボイコット,ボイコット,15,boycott,tẩy chay,抵制,보이콧,boikot,बहिष्कार,noun,1,3,Word
WORD,4971,ストライキ,ストライキ,15,strike,đình công,罢工,파업,mogok kerja,हड़ताल,noun,1,3,Word
WORD,4972,紙芝居,かみしばい,15,picture storytelling,kịch tranh giấy,连环画剧,그림 연극,pertunjukan gambar,चित्र कथा,noun,1,3,Word
WORD,4973,絵本,えほん,13,picture book,truyện tranh thiếu nhi,图画书,그림책,buku bergambar,चित्र पुस्तक,noun,1,2,Word
WORD,4974,童話,どうわ,15,fairy tale,truyện cổ tích,童话,동화,dongeng,परी कथा,noun,1,,Word
WORD,4975,アドリブ,アドリブ,15,ad-lib,ứng khẩu,即兴,애드리브,ad-lib,एड-लिब,noun,1,,Word
WORD,4976,台本,だいほん,14,script,kịch bản,剧本,대본,naskah,स्क्रिप्ट,noun,1,,Word
WORD,4977,台詞,せりふ,12,line (in a play),lời thoại,台词,대사,"dialog, baris",संवाद,noun,1,,Word
WORD,4978,公用語,こうようご,13,official language,ngôn ngữ chính thức,官方语言,공용어,bahasa resmi,राजभाषा,noun,1,,Word
WORD,4979,贔屓,ひいき,15,favoritism,thiên vị,偏袒,편애,pilih kasih,पक्षपात,noun,,1,Word
WORD,4980,団結,だんけつ,15,unity,đoàn kết,团结,단결,persatuan,एकता,noun,1,,Word
WORD,4981,一致,いっち,14,agreement,nhất trí,"一致,符合",일치,"persetujuan,kesesuaian",सहमति,noun,1,,Word
WORD,4982,付き添い,つきそい,14,attendance,người đi kèm,陪同,동행,pendampingan,साथ रहना,noun,1,,Word
WORD,4983,共通語,きょうつうご,14,common language,ngôn ngữ chung,共通语,공통어,bahasa umum,सामान्य भाषा,noun,1,,Word
WORD,4984,躊躇,ちゅうちょ,15,hesitation,sự do dự,踌躇,주저,keraguan,संकोच,noun,,1,Word
WORD,4985,躊躇います,ためらいます,14,to hesitate,do dự,"踌躇,犹豫",망설이다,ragu-ragu,संकोच करना,verb5,1,5,Word
WORD,4986,悲劇,ひげき,14,tragedy,bi kịch,悲剧,비극,tragedi,त्रासदी,noun,,1,Word
WORD,4987,お灸,おきゅう,15,moxibustion,châm cứu bằng ngải cứu,艾灸,뜸,moksibusi,मोक्सीबस्टन,noun,1,,Word
WORD,4988,ツボ,ツボ,15,pressure point,huyệt đạo,穴位,혈,titik tekanan,दबाव बिंदु,noun,1,,Word
WORD,4989,雑用,ざつよう,13,odd jobs,tạp vụ,"杂务, 杂活",잡일,pekerjaan remeh,छोटे-मोटे काम,noun,1,,Word
WORD,4990,雑務,ざつむ,16,miscellaneous duties,công việc lặt vặt,杂务,잡무,tugas lain-lain,विविध कार्य,noun,,1,Word
WORD,4991,雑貨,ざっか,12,general goods,tạp hóa,杂货,잡화,barang umum,विविध सामान,noun,1,,Word
WORD,4992,名物,めいぶつ,12,local specialty,đặc sản,特产,명물,makanan khas daerah,स्थानीय विशेषता,noun,,1,Word
WORD,4993,特産,とくさん,14,specialty product,sản vật đặc sản,特产,특산물,produk khas,विशेष उत्पाद,noun,1,,Word
WORD,4994,リレー,リレー,15,relay,chạy tiếp sức,接力,릴레이,estafet,रिले,noun,1,,Word
WORD,4995,ギャップ,ギャップ,15,gap,khoảng cách,差距,갭,kesenjangan,अंतर,noun,1,,Word
WORD,4996,掘ります,ほります,11,to dig,đào,挖,파다,menggali,खोदना,verb5,1,3,Word
WORD,4997,ほじります,ほじります,15,to pick (at),khều,挖,후비다,mencungkil,कुरेदना,verb5,1,4,Word
WORD,4998,搔きます,かきます,10,to scratch,gãi,挠,긁다,menggaruk,खरोंचना,verb5,1,3,Word
WORD,4999,有害,ゆうがい,11,harmful,có hại,有害,유해,berbahaya,हानिकारक,noun,1,,Word
WORD,5000,有毒,ゆうどく,14,toxic,độc hại,有毒,유독,beracun,विषैला,noun,1,,Word
WORD,5001,不良,ふりょう,14,delinquent,hư hỏng,"不良,流氓",불량배,"nakal,berandalan",बदमाश,noun,1,,Word
WORD,5002,ヤンキー,やんきー,16,delinquent (slang),dân anh chị,不良少年,양키,nakal,यांकी,noun,,1,Word
WORD,5003,作業着,さぎょうぎ,15,work clothes,quần áo lao động,工作服,작업복,pakaian kerja,कार्य वस्त्र,noun,1,2,Word
WORD,5004,遺跡,いせき,15,ruins,di tích,遗迹,유적,reruntuhan,खंडहर,noun,1,,Word
WORD,5005,カタツムリ,カタツムリ,15,snail,ốc sên,蜗牛,달팽이,siput,घोंघा,noun,1,3,Word
WORD,5006,螺旋,らせん,15,spiral,đường xoắn ốc,螺旋,나선,spiral,सर्पिल,noun,1,,Word
WORD,5007,結界,けっかい,16,barrier,kết giới,结界,결계,penghalang,बाधा,noun,1,,Word
WORD,5008,おたまじゃくし,おたまじゃくし,16,tadpole,nòng nọc,蝌蚪,올챙이,kecebong,टेडपोल,noun,1,4,Word
WORD,5009,ヒトデ,ヒトデ,16,starfish,sao biển,海星,불가사리,bintang laut,स्टारफिश,noun,1,,Word
WORD,5010,人手,ひとで,15,manpower,nhân lực,人力,인력,tenaga kerja,जनशक्ति,noun,1,,Word
WORD,5011,打撃,だげき,15,blow/strike,đòn đánh,打击,타격,pukulan,आघात,noun,1,,Word
WORD,5012,金槌,かなづち,14,hammer,búa,锤子,망치,palu,हथौड़ा,noun,1,3,Word
WORD,5013,手振り,てぶり,13,hand gesture,ra hiệu bằng tay,手势,손짓,isyarat tangan,हाथ का इशारा,noun,,1,Word
WORD,5014,ジェスチャー,ジェスチャー,15,gesture,cử chỉ,手势,제스처,gestur,हावभाव,noun,,1,Word
WORD,5015,素振り,すぶり,16,practice swing,đánh thử,空挥,빈 스윙,ayunan latihan,अभ्यास स्विंग,noun,1,,Word
WORD,5016,建前,たてまえ,16,outward stance,thể diện,表面,표면,sikap luar,सामने का रुख,noun,1,,Word
WORD,5017,親戚,しんせき,7,relatives,họ hàng,亲戚,친척,kerabat,रिश्तेदार,noun,1,,Word
WORD,5018,先祖,せんぞ,12,ancestor,tổ tiên,祖先,선조,leluhur,पूर्वज,noun,,1,Word
WORD,5019,子孫,しそん,14,descendant,hậu duệ,子孙,자손,keturunan,वंशज,noun,,1,Word
WORD,5020,主,あるじ,15,master,chủ nhân,主人,주인,tuan,स्वामी,noun,,1,Word
WORD,5021,音声,おんせい,13,sound/voice,âm thanh,"声音, 音频",음성,suara,आवाज़,noun,,1,Word
WORD,5022,いたずら,いたずら,13,mischief,trêu chọc,"恶作剧, 淘气",장난,kenakalan,शरारत,noun,1,,Word
WORD,5023,茂み,しげみ,15,thicket,bụi rậm,灌木丛,덤불,semak-semak,झाड़ी,noun,1,,Word
WORD,5024,回想,かいそう,15,recollection,hồi tưởng,回想,회상,mengenang,स्मरण,noun,1,,Word
WORD,5025,詠唱,えいしょう,16,incantation,ngâm xướng,咏唱,영창,mantra,मंत्रोच्चार,noun,1,,Word
WORD,5026,中毒,ちゅうどく,14,poisoning/ addiction,ngộ độc / nghiện,"中毒,上瘾",중독,"keracunan,kecanduan","नशा,लत",noun,,1,Word
WORD,5027,すけべな,すけべな,16,lewd,dâm đãng,好色的,야하다,cabul,कामुक,na_adjective,1,2,Word
WORD,5028,横領,おうりょう,16,embezzlement,tham ô,贪污,횡령,penggelapan,गबन,noun,1,,Word
WORD,5029,賄賂,わいろ,14,bribe,hối lộ,贿赂,뇌물,suap,रिश्वत,noun,,1,Word
WORD,5030,汚職,おしょく,15,corruption,tham nhũng,腐败,부정부패,korupsi,भ्रष्टाचार,noun,1,,Word
WORD,5031,少年院,しょうねんいん,16,juvenile detention,trại giáo dưỡng,少年教养院,소년원,panti remaja,किशोर गृह,noun,1,3,Word
WORD,5032,共存,きょうぞん,15,coexistence,cùng tồn tại,共存,공존,koeksistensi,सह-अस्तित्व,noun,1,,Word
WORD,5033,額縁,がくぶち,16,frame,khung tranh,镜框,액자,bingkai,फ़्रेम,noun,1,,Word
WORD,5034,街灯,がいとう,14,streetlight,đèn đường,路灯,가로등,lampu jalan,स्ट्रीट लाइट,noun,1,,Word
WORD,5035,盛んな,さかんな,13,prosperous,thịnh vượng,"繁盛的, 兴旺的","왕성한, 성대한",makmur,समृद्ध,na_adjective,1,,Word
WORD,5036,更生,こうせい,15,rehabilitation,cải tạo,更生,갱생,rehabilitasi,पुनर्वास,noun,1,,Word
WORD,5037,噴出,ふんしゅつ,16,eruption,phun trào,喷出,분출,letusan,विस्फोट,noun,1,,Word
WORD,5038,粉,こな,10,powder,bột,粉末,가루,bubuk,पाउडर,noun,1,,Word
WORD,5039,仲良し,なかよし,12,close friend,bạn thân,好朋友,단짝,teman akrab,घनिष्ठ मित्र,noun,1,2,Word
WORD,5040,丁度良い,ちょうどよい,11,just right,vừa đủ,刚刚好,딱 좋다,pas,बिलकुल सही,noun,1,4,Word
WORD,5041,しゃがみます,しゃがみます,13,to squat,ngồi xổm,蹲下,"웅크리다, 쪼그리다",berjongkok,बैठना,verb5,1,4,Word
WORD,5042,歪みます,ゆがみます,14,to warp,méo mó,"歪曲,扭曲",왜곡되다,"melengkung,menyimpang",विकृत होना,verb5,1,4,Word
WORD,5043,ちょっかい,ちょっかい,14,meddling,quấy rối,"干预,干扰",참견,"mencampuri,mengganggu",हस्तक्षेप,noun,,1,Word
WORD,5044,過保護,かほご,15,overprotective,bảo bọc quá mức,过度保护,과보호,terlalu melindungi,अतिसंरक्षण,noun,1,2,Word
WORD,5045,親権,しんけん,15,parental rights,quyền nuôi con,亲权,친권,hak asuh,माता-पिता का अधिकार,noun,1,,Word
WORD,5046,扶養,ふよう,15,support,nuôi dưỡng,抚养,부양,tunjangan,भरण-पोषण,noun,1,,Word
WORD,5047,給付,きゅうふ,15,benefit,trợ cấp,给付,급부,tunjangan,लाभ,noun,1,,Word
WORD,5048,しぶとい,しぶとい,14,tenacious,ngoan cường,"顽强的,不屈的",끈질기다,"ulet,gigih","हठी,दृढ़",noun,1,3,Word
WORD,5049,ファッション,ファッション,13,fashion,thời trang,"时尚, 流行",패션,mode,फैशन,noun,,1,Word
WORD,5050,這います,はいます,15,to crawl,bò,爬,기어가다,merangkak,रेंगना,verb5,1,3,Word
WORD,5051,寄ります,よります,13,to stop by,tạt qua,"顺道拜访, 靠近","들르다, 가까이 가다",singgah,रुकना,verb5,1,3,Word
WORD,5052,砕きます,くだきます,13,to crush,nghiền,"碎, 粉碎",부수다,menghancurkan,तोड़ना,verb5,1,4,Word
WORD,5053,裾,すそ,13,hem,vạt áo,"下摆, 裤脚","옷단, 밑단",keliman,किनारा,noun,1,,Word
WORD,5054,袖,そで,11,sleeve,tay áo,袖子,소매,lengan baju,आस्तीन,noun,1,,Word
WORD,5055,襟,えり,11,collar,cổ áo,衣领,깃,kerah,कॉलर,noun,1,,Word
WORD,5056,突きます,つきます,13,to thrust,đâm,"刺, 戳",찌르다,menusuk,मारना,verb5,1,3,Word
WORD,5057,尽きます,つきます,14,to be exhausted,hết,"尽,完结",다하다,"habis,berakhir",समाप्त होना,verb1up,1,3,Word
WORD,5058,覆います,おおいます,14,to cover,che phủ,"覆盖,遮盖",덮다,menutupi,ढँकना,verb5,1,4,Word
WORD,5059,中継,ちゅうけい,15,relay broadcast,truyền hình trực tiếp,转播,중계,siaran estafet,रिले प्रसारण,noun,1,,Word
WORD,5060,上映,じょうえい,15,screening,chiếu phim,上映,상영,pemutaran film,प्रदर्शन,noun,1,,Word
WORD,5061,突風,とっぷう,15,gust of wind,gió giật,阵风,돌풍,hembusan angin,तेज़ हवा,noun,1,,Word
WORD,5062,仮想,かそう,15,virtual,ảo,虚拟,가상,virtual,आभासी,noun,1,,Word
WORD,5063,鑑賞,かんしょう,14,appreciation,thưởng thức,鉴赏,감상,apresiasi,सराहना,noun,1,,Word
WORD,5064,農具,のうぐ,15,farming tools,nông cụ,农具,농기구,alat pertanian,कृषि उपकरण,noun,,1,Word
WORD,5065,純白,じゅんぱく,15,pure white,trắng tinh khiết,纯白,순백,putih bersih,शुद्ध सफेद,noun,1,,Word
WORD,5066,指名,しめい,13,nomination,chỉ định,"指名, 提名",지명,penunjukan,नामांकन,noun,1,,Word
WORD,5067,使命,しめい,14,mission,sứ mệnh,使命,사명,misi,मिशन,noun,,1,Word
WORD,5068,氏名,しめい,7,full name,họ và tên,姓名,성명,nama lengkap,पूरा नाम,noun,,1,Word
WORD,5069,尋問,じんもん,15,interrogation,thẩm vấn,审问,심문,interogasi,पूछताछ,noun,1,,Word
WORD,5070,戸籍,こせき,12,family register,hộ tịch,户籍,호적,registrasi keluarga,परिवार रजिस्टर,noun,1,,Word
WORD,5071,日記,にっき,11,diary,nhật ký,日记,일기,buku harian,डायरी,noun,1,,Word
